Fp1_Delta,Fp1_Theta,Fp1_Alpha,Fp1_Beta,Fp1_Gamma,Fp2_Delta,Fp2_Theta,Fp2_Alpha,Fp2_Beta,Fp2_Gamma,C3_Delta,C3_Theta,C3_Alpha,C3_Beta,C3_Gamma,C4_Delta,C4_Theta,C4_Alpha,C4_Beta,C4_Gamma,P7_Delta,P7_Theta,P7_Alpha,P7_Beta,P7_Gamma,P8_Delta,P8_Theta,P8_Alpha,P8_Beta,P8_Gamma,O1_Delta,O1_Theta,O1_Alpha,O1_Beta,O1_Gamma,O2_Delta,O2_Theta,O2_Alpha,O2_Beta,O2_Gamma,ID,Take,Group,Theta,Alpha,Beta,Engagement,Fatigue,Excitement,Relaxation
21.735174458206885,76.08195205695291,36.9331949072313,449.51075760687297,173.43468077173947,32.889700655667895,37.40433225318054,15.255185838744325,16.753276968925313,14.266846277504651,13.985266294092758,86.96058789998446,27.874727421905675,4.343158345589683,11.595200791797666,6.5254486812365515,5670028.529123856,499147.95108172466,155303.4057897713,977447.8016730498,382175.3800568204,442485.4730725003,382522.97119460476,274629.16670837865,0.14518945726281435,0.18767775097868009,0.21259840041892542,0.3378315371896664,0.6643094575595673,0.5966543477877856,0.2082440478824088,0.3852487871245443,274.8045673048056,309.35104799552147,131.7919932747473,2377.538069877215,769.8463338188274,261.8421818806647,181.58461654744775,271.3443629574829,001,001,Sadness,28.371571077533364,13.047095186493905,116.56600864394957,2.147790766398729,0.44664252987295117,6.634558297342328,217229.6330249402
403.6110674298284,330.4241622893639,279.01815666621746,621.0583432396745,2925.2072277834436,801.4352360538921,320.8900632105814,101.52147179561196,11.218206122361234,13.027928220184956,14.417542954273479,51.83107573089408,136.79551655746252,80.89273789673929,12.054339744285404,6.532944239018155,2203123.6312619583,50473.759405857345,37987.113638774455,930804.350707381,1719109.4653930957,611602.245312648,61430.224346819574,165853.34118627565,3.9459034993335385,0.6800086850072401,0.6336909808388981,0.5954782939139318,0.41612757623405716,0.11173490321233542,0.6362430569198956,0.22796873956434371,8296.0945391969,3404.7841720571205,2272.5180798477095,5122.884387940643,83694.01436286536,2860.600989759788,2224.4064745300293,1730.4403189189177,001,001,Sadness,162.8285563749863,95.13490711545735,158.06913734050895,0.5228088079896465,0.5803994065945457,1.168185767547215,84313.29382036289
996.7494906524671,139.163371222872,31.805449830904923,1318.5021769683758,577.9959065492865,1444.7404676323874,116.93728658520328,21.23299592187588,57.30182350415247,14.889404996216822,22.054129774391324,91.66558568040314,15.293913212514557,106.34828778495095,19.251915152436926,4.766990773221821,2572649.1499117543,73091.71113317696,22458.415517250054,292984.85742365394,758588.8567416867,131686.07133144833,48608.51874181848,307617.0334556589,10.23458993515372,2.3408455618439596,2.1801068259155185,2.4017915875834097,0.2876951238596476,1.0832377165984872,2.4228520942424483,2.840189623280231,10854.43516350297,876.4218511826673,776.5276050193015,6553.656813515057,1473.8306181058697,8495.554023937988,1418.5667434294546,670.8981364484896,001,001,Sadness,64.02516445201883,13.2596114381952,343.9510001181321,4.06333202969534,0.20506174547822856,22.076971986059565,134921.36580069602
220.27480547473021,206.8095385435056,224.98470699418155,212.73342136651385,5639.342071498004,457.65388644012023,198.38737709524798,1995.406213129325,11.868148021851715,14.328018833829619,26.356967786757306,143.68524132142284,261.61567804417075,35.61978775718834,20.608098191912024,68.68405114542473,3486618.451983039,167088.03762744443,140193.8493712146,302699.74936919234,2333920.959852813,152214.8906053563,167795.36413472387,2793764.2656144495,5.378526120293471,0.6659046423571906,0.5906850276474742,0.7273158184719449,0.15878640605076513,0.21578705170116955,0.5640357398279578,0.5294533301500844,1162.7788327520705,3202.6777793381234,3135.277072141965,12797.33304304972,24159.978879696286,5027.59973228354,2605.754508847293,30714.35577990573,001,001,Sadness,101.2992289096884,555.0977300308766,56.15039234709139,0.2490415009824709,5.573007267687627,0.47574693790511224,12692.855788390976
3319.089960475637,12573.519195866123,10380.963565519549,17600.733265079118,143494.95868514042,9423.205256801633,11797.000676147858,134901.27507556876,177.99922018819564,821.8014085333425,1403.3090148307122,2025.4516778607403,25729.626543565304,567.878957883512,840.2293108751767,5767.29320577335,29393208.38888381,2693632.2945301286,2255661.6306202966,5350459.866129594,5047408.478152061,2237632.308089268,2288148.902746414,122970672.56911458,23.176311007194364,1.543595126364252,1.0834179141652964,3.1078104748688453,3.085191664901036,0.6329225194075182,1.5309921291888098,1.4009571786929194,27957.851088305193,34622.177934499574,48973.93849949581,96381.8817567857,1017758.0746908044,44259.1416804198,40344.87158874698,1368859.6029970725,001,001,Sadness,6092.629968003495,36320.559660272076,4444.683121316828,0.38399004060879266,6.130419607786875,0.8484005653005503,1277.363118828948
4996.408862315384,49701.61978129854,2874.902675188372,6926.504225501284,7300.795436643871,6339.696627795483,2828.5998533110005,726.8671882396534,144.93580800200868,1194.0944596707209,344.55592229222793,484.1267827145777,2122.195329326251,1017.1142431188094,393.4659176235287,112.21091458147303,18272968.117386024,2969773.7808351894,4423918.601284875,15074369.748314803,5854522.961951849,10163855.003875753,2750822.233297396,81988154.6713772,4.418208798909601,0.7760182001272132,1.850227197832967,1.6834930022818984,2.278013172127433,0.8820829295821567,1.9046608006317134,0.14517493422360742,51576.84020449867,258297.11547403573,22800.55314943454,179378.23412952852,121812.26173311258,200595.22410327994,30577.521900994703,4992.841703773339,001,001,Sadness,13132.554908652386,900.4424658570064,1767.860008375823,0.08625280112397678,0.15740695255047293,1.3043491722260974,40711.74939467846
6646.998229056404,4034.9812369902884,47039.682323196495,20289.73451218573,3226.7718037885293,13363.568816539499,3232.760784093609,1953.6127564801318,956.939868958363,599.0133608582975,4249.594886889316,11234.190534994992,783.6065414124392,877.4219381366405,649.6253623498228,237.95549193868996,5145995.410774722,804618.1654486039,30237295.024419494,7753724.932855551,1828807.5456906979,5928377.863464895,702598.4344951691,7258673.047753303,22.224390972343834,2.323860615741566,2.731628355659439,6.920452074660897,1.3707587041251517,2.3176064400960152,3.828555471168217,1.0704099920261891,29194.337948081982,26612.53631321201,138545.80815678713,364975.32865075633,28564.743768075008,24949.204899936612,20951.881965493565,5526.183013175198,001,001,Sadness,1816.9355052709743,12248.323769919156,5311.6685952860225,0.29088337706827083,6.131142593317268,0.46058159493233264,5407.218781095385
703.2088658516269,1711.1077062932513,3609.4540300416784,3035.6605256598064,55022.28127490984,18000.699581091743,3853.889047392639,1257.9900029702253,49.107407280200164,211.2936390368524,210.37168869272764,339.8235022644927,2502.2796381758403,3906.482705160601,208.07842045191467,50.73045381157692,7693816.398633957,2276501.316242316,347505.8999604929,874953.45988119,20356543.05432081,11131700.396881426,301982.2852577687,1113328.6892499162,0.2735503360346043,0.12255866319224645,0.15609529568127395,0.21325970425265728,0.2837272910188183,0.75155196151002,0.06889572788380978,0.20219190408160864,6498.755393209057,10124.68629387084,5864.825835047576,5758.249851712975,77545.0331608676,209216.27189878165,11321.037460698051,2133.7364646348424,001,001,Sadness,1391.2491884214726,1216.8610082529758,771.1919832350017,0.2900795819966035,1.2179231511834319,0.44003339683461995,37919.680510301056
4842.620821369443,5435.134760089977,5220.142319140645,5244.4098044433085,14918.444237505344,92969.7813049751,6262.347697213756,2048.362296729584,352.01403915379353,236.34917684385758,264.51428063970457,292.5765420760681,4222.368097006849,9823.847325480025,206.4367284501662,122.40793905223425,50403797.31150091,5610303.109289451,5017307.59634933,4970793.624147125,1735070.6069978592,29465275.22951283,4191597.757171948,1834153.3152354297,1.76983836784308,0.1760750347332057,0.22265296993544584,0.29689859170166416,0.27771795120747533,0.5373312098721894,0.2142941818029224,0.08015749667212527,82878.81229509324,26102.072341932224,27112.296660201857,27254.477551699238,152636.18907455637,1074580.3273701484,23268.955437710494,21563.999560333505,001,001,Sadness,2924.3706143259333,1817.1261539675572,1399.1059608992755,0.2672728201445783,0.6437678543091342,0.5882501354338133,102944.02556206613
22618.595069740353,4340.807151446143,1591.7305234051714,2188.7382603800734,34556.74526799009,14538.99540170105,2869.9607660707948,2422.1493214057655,462.43344320746064,339.17066932860354,424.8320458035876,423.20870159958,6084.966969460549,1229.8631460465642,268.17303368290675,72.45424005651788,9917514.94199595,515817.2763470373,610473.2166356099,512395.076222783,4818163.625628932,10913015.66366302,512582.2882687974,2115945.2359084017,13.635626232479096,1.2290162802175346,1.1272835295798507,0.9514418896978665,2.960488829999359,0.4467314386526559,1.1320121614982261,0.841687688517082,621517.6667446132,88617.87452098125,63837.81169564177,72956.69992053133,186802.73011493927,138482.23313357207,56789.78554786438,71959.40816583304,001,001,Sadness,1802.6919793792345,1003.4699612027342,662.7929258968835,0.22815981011813735,0.6053279964836364,0.7829934914234533,34221.00107570035
6009.895683398037,23534.876756058344,21857.164029412954,23716.482549190216,469694.7037262374,45602.50957031147,24587.072089660694,120694.35925314343,666.3125145152487,2830.493905998377,2812.061564353857,2541.994795724348,63312.105394133156,3363.0809791729976,2679.6644516526153,4664.98469838825,948862.8347775744,3952929.217349463,4185648.2056698306,4476846.024715896,14600290.031492485,10761886.260068879,4619709.7421185905,50355449.825336464,0.9914423832975294,0.3880465495432349,0.38535116564167343,0.2680359304747192,12.094344363123632,1.7429115097452088,0.4653114218590562,1.1204763779178069,28462.376260467005,92437.80732753017,80790.81183640694,81670.65926086514,1531692.5082447052,190649.95471900827,79578.47594010341,274257.7160108998,001,001,Sadness,12030.48721142976,35637.8808206391,6095.698765926366,0.26353371913586054,2.9187841287123297,0.5452937189620045,56.36688431597155
3870.5029688209033,4005.567692017019,2970.1165954250173,2868.2455384514396,56051.092947804565,24553.9599296133,2577.7689883135654,896.4849238797885,178.43167063391573,156.51712722163202,202.72558935112934,286.29498712332077,9664.553051430064,2263.3581866542127,249.60871367773612,67.39490023035289,559309.4350776847,5261285.629907963,1074424.0709885403,846293.695499577,51537391.188245595,5180697.618953728,1868799.2539391157,677557.2555620597,10.62070694463787,14.187602066820808,11.780667059767119,10.505425870207915,9.335405895302245,12.437365012318578,7.804150795594069,12.60151177541577,10354.213918687254,21654.361895523085,10446.06386744157,17959.66123831577,433458.3136771999,443637.38328711886,18980.161831933307,2567.4017995519966,001,001,Sadness,1645.834170082646,966.6503798262015,761.6693022713389,0.23126796475410272,0.5446362758984612,0.5823680486528906,2081.53739024434
1849.5944699694605,921.6855999973375,850.5695831448664,671.730640762825,5888.8387290021665,4942.772416428955,1868.0772555113724,97.72002832279016,125.0388052084196,100.93568707073567,222.21964649103307,95.56039151736891,594.3864231326885,1797.9101781114662,269.48760857914436,22.08156772564296,88439777.52393706,3160242.192191616,1774061.9830914866,762759.5351397034,3538790.3700015536,3321783.269755806,2112933.696369673,1198301.6765720777,1.335547765038593,0.5771148180118283,1.513932588490761,1.6501831264755908,0.8366470619841979,1.9169605726814158,0.9755470653732169,3.0765185065601437,37218.8117969723,11976.595638483706,10450.900387355168,8869.283053641157,23982.166637152153,174866.83179921028,3068.4583975420087,870.6813850385364,001,001,Sadness,697.4407138771775,237.07240286691416,199.19236149281116,0.22131654284837693,0.48757591766027797,1.0346519169723067,1001286.6552689263
1388.368323995462,1282.628116262518,488.29040783024493,755.1266485063419,1025.8939005033285,12029.838768178204,771.1528309627026,175.33716278278945,530.9395970197876,121.81283893501909,56.308542414117476,53.94505988229168,116.50155032859058,1661.998589306834,71.53941634518992,18.212595460841023,8708692.831079638,466050.2153709301,783740.2177215411,399537.07906415185,3626557.6720607504,2537002.997143095,252903.13025104726,1674391.8101101455,7.1342588920669785,4.566932208826937,6.641445773335469,7.3946932406728685,1.5056154482741961,9.19121876757274,6.926097088138589,10.063072505828302,17625.59323975534,3453.3812853329187,3716.7752234738723,6117.85264915438,1198.536893249067,63405.33279042013,4153.714274262532,1071.8267899651614,001,001,Sadness,513.4452368063052,165.90689265325858,321.51656138153237,0.4936801616149261,0.3040327089324294,2.287288420764251,119542.82308920822
1884.2660652748236,3055.231728649825,4345.8534817016925,3811.64160529687,106789.13631149451,15662.697499106544,3812.276001303863,702.3397338228725,372.84692908145234,449.9817730267669,345.23211964317125,271.6232031595089,5615.714127192972,1215.7691041288715,257.9906598574041,87.77194683197165,234199134.5797146,1133757.6402280475,1125679.4593370878,1201771.219440902,82972629.24702568,17296768.195168067,842451.9735573669,1180327.335125965,1.1871969628697034,1.3801801368069049,5.2762428254111375,5.241650482003281,3.266130167806712,4.924503339982235,5.906359738753338,15.857114633942189,15692.180213824457,18168.751656256136,21417.527771035304,15895.208754744472,599451.3281702372,38836.93376831859,19349.409347963767,8718.614512880184,001,001,Sadness,1716.876932488422,1262.0483038811412,1046.1221335945806,0.2987989067997927,0.8033305761685396,0.7039697834553909,667077.4599804834
8059.786016645472,3764.1773380139452,2503.064667668156,10451.071650760772,43046.950839855475,22964.72423198474,2049.0273682445613,823.7906874796804,1457.9267798113933,675.3886291219684,420.02330589732185,1699.3560098514013,8017.75395028348,3018.728154674495,410.19514459141504,109.82505143957789,25722843.87657419,686331.5114811074,788902.6761860611,1165282.6571004216,9423912.485861601,24975306.862331886,1443004.1745327187,1361638.3704230948,5.434722010998996,1.245639328538051,1.3134447621487126,3.128613047954308,11.398530764864319,2.407005351053336,0.9542523910431645,0.6599734758826653,29630.41323837671,10867.238210943551,13013.273487725291,53781.93154899472,171614.61672830634,405850.50911288796,12271.97960236747,11190.989435338664,001,001,Sadness,1453.3011765646265,831.7138387869591,2977.2496076430416,1.0875306104245852,0.5335048880002021,2.9725442301725455,58556.11783762373
2142.204609356093,2397.9453752188433,1567.6417676786104,1646.849665943229,1258.8609087597008,33058.53507661312,1840.6278764987173,1047.1068799076938,76.89777674371756,110.220471790806,95.02805935194327,129.3584999544953,395.3278826568681,2159.6125901829914,91.80678782873822,100.9551246977222,7613687.573172746,1084337.552066588,1109034.4757549025,1516123.429063152,2378223.8593315543,4685854.527224967,786858.2335157666,12601299.931363156,2.234591378593565,0.2835209895476263,0.24862420150922082,0.2776739023483266,0.1375068876336086,0.8103908464413402,0.24542426287023586,0.15762159455513408,4753.1555363567895,2339.971022584877,1288.1465235521782,2035.4938247569562,6626.955536605086,19535.31955472484,3443.1869264096495,14428.138059724148,001,001,Sadness,1059.64331292939,653.6871618965761,430.9368606717366,0.22095715189243575,0.6113147183950497,0.5619825555706287,18855.453202226414
46832.85661630341,3306.8170001462827,6061.1305497355115,5584.151846448844,72543.89337485007,49255.08545487071,4886.316122651325,5999.670600453207,1881.43129629328,562.8009454115024,569.1211046674733,596.8363743918717,6011.4433027799905,3985.194862939066,432.8935432157707,129.64890734647648,8327305.848648316,527216.8880605886,408797.717085558,563955.6034638064,5863726.047087853,2288151.680921078,553133.4592704729,4606083.809793095,7.680450162397896,0.6611540337804338,0.9178510618005478,1.1298699514867516,0.889068863103367,1.1735378029660284,0.8536990265304368,0.19077320667296835,40626.37074487081,24898.773655538997,48671.662259542456,29274.94653663945,205769.68579693613,249867.33310490276,22565.934493304365,57194.39450327442,001,001,Sadness,2048.283280699402,3015.20028754718,1866.3957856855309,0.3844609252971388,1.530385681537577,0.6174472114919531,16059.491434868622
37604.22369579657,17044.981358650293,20731.347982734653,62630.528705149874,23738.188292275874,317087.9857504385,13172.78827957372,59104.98483686974,5655.433667232604,2048.322934431127,1287.4058869575322,8292.735125109088,933.9008290521142,13451.003414111196,586.3738888055418,6479.903632350851,79489508.52941401,3115664.4215088445,3487780.0183586003,3143000.6642448236,10812327.584017668,5378138.261982412,3009494.585696197,9053702.530315462,16.966143309414438,0.9294860401512255,3.4985786899629816,4.231141423956122,3.408174067693296,9.522602515165056,3.5886192388364693,6.332858307518478,102328.56229840484,34565.51333233213,20635.05068125721,207903.17343201797,35075.5919055517,472869.7183402645,23777.06240532553,72873.26421696326,001,001,Sadness,7554.442409556003,19959.0832049011,17071.49059309562,0.868088161772999,2.8515864648239018,1.5583694410042845,3068.864185605904
35356.28504520357,13410.00112620367,4958.204950190995,9332.442382723017,34591.26673395048,24716.706922372505,5309.811298537538,2646.846483099823,6885.0512857197755,3508.0804098044473,566.1265730964969,818.168223575829,4097.129499759116,4920.88924993403,504.35194059774784,338.1858948872406,152835596.31744376,1521822.7384697075,19226041.269430142,14094385.421983963,75206431.74458268,20635695.82885285,15336117.953366404,5776453.010565941,2.2278989294956477,2.008510162512113,0.5493061511838959,0.763185488766359,1.89650688132888,0.6127563816094288,0.5031142365351099,0.4488260269935189,512735.3889182866,55287.296031397505,11597.561022424503,18451.69539322435,376686.4888441049,542133.3849796385,14441.776958855642,143608.26157582793,001,001,Sadness,4679.953106185302,1901.2628583227047,4054.373417110698,0.6866976973048871,0.43411077557823347,2.2417250137520943,112987.62976633203
2626.8031895676722,334.2412402232163,106.97319603195595,232.98489340191577,983.9384232207371,1119.0905192349749,62.29613904943695,61.795384470802404,46.950983901789954,37.09521877417891,40.84867038900128,50.73956669023979,115.64479960886823,96.09088952692417,17.59041095632379,8.266369421516687,5014589.485994028,548843.7358930833,268396.9806624261,1693985.9809043142,7092433.783589066,2783692.631171378,119402.05669033332,2553496.9579515015,0.1559808133939949,0.14157289134052703,0.1800097771859662,0.23059373469115774,0.04900588772165823,0.1658437866035332,0.13420298214709933,0.14377822603703574,33150.909630753784,2443.0617584976408,1833.603255646473,1769.9223655414544,1635.5254703913347,4299.736685621012,1382.5838064273046,341.69776128023415,001,001,Sadness,99.13434481816331,42.19214512568959,69.98396932592644,0.45320567679854135,0.6560047873720294,1.468877952635234,151657.1542196006
8148.777436810045,33903.3382016382,26271.607827161883,22287.987698477104,15422.55701312745,207087.63008490865,16591.588682100246,9218.053609733064,1463.0728931408653,11419.774704538993,3123.7138849269036,4938.35761442405,2540.1637665921876,8795.821020199424,952.2988259685837,379.94115601017006,3438185.0890851575,29125685.761712678,2102436.8816871955,1774503.374203484,8660543.029348258,15080170.76216364,875761.8172514642,3696451.1443246044,10.445174398077286,2.5900465411718527,3.37925294895088,4.257872481466405,2.265328835558051,1.6302936491025823,2.3149399569760276,0.7470329615733562,103031.67186863767,74710.45696345677,56967.08658593108,111692.23281266901,83324.61343194924,762658.7934366267,37273.07332970406,63473.824288200936,001,001,Sadness,12623.731720934611,8872.415359223736,5937.765147904493,0.2135367833692291,0.665241664751905,0.5035430306658389,2262.976611054171
