FP1_Theta,FP1_Alpha,FP1_Beta,FP2_Theta,FP2_Alpha,FP2_Beta,C3_Theta,C3_Alpha,C3_Beta,C4_Theta,C4_Alpha,C4_Beta,P7_Theta,P7_Alpha,P7_Beta,P8_Theta,P8_Alpha,P8_Beta,O1_Theta,O1_Alpha,O1_Beta,O2_Theta,O2_Alpha,O2_Beta,Subject,Scene
-0.8694036444395712,-0.5999087243431352,-0.7830858984275062,-0.7640516633170678,-0.5965279889864992,-0.665683579111881,-0.7230153734730757,-0.6296789450730123,-0.5622418540890881,-0.7108082871170512,-0.48012467977057144,-0.636179585925925,-0.5167259763547277,0.3899886578741577,-0.7046362430549861,-0.8672628676931189,-0.9254262302591513,-0.7013882616292507,-0.5523973834043792,-0.4365676593000185,-0.47745971758362615,-0.6098452226821072,-0.46839662257907216,-0.5773954353283387,1,2
-0.8903036993747426,-0.7961922653765519,-0.7307506807321045,-0.7742777706306322,-0.6403672412992267,-0.654745338639133,-0.7667675982151207,-0.6777962540941553,-0.5133566464881485,-0.706079781019587,-0.551502615377657,-0.4644895015800326,-0.6661326086825122,-0.5050015739700933,-0.6727621869609026,-0.8864259537121292,-0.9569550353304294,-0.6682302123796487,-0.5636190458677698,-0.465023348935698,-0.48314895293385046,-0.6260786732849887,-0.5494109741924301,-0.4742825062259816,1,2
-0.8689214407822423,-0.7910795011543729,-0.7931375516507267,-0.7725650232892484,-0.6504838614245932,-0.6826386433711539,-0.7710577878292943,-0.71808207606132,-0.5749501119938437,-0.737904303675112,-0.5552056079148637,-0.645611780285764,-0.7142671279914171,-0.5604102850405717,-0.7184529109718569,-0.894737233780986,-0.9368703281662115,-0.702127761380113,-0.5636203637055167,-0.46805360769996857,-0.48536920237640374,-0.6348246956794971,-0.5727806148530914,-0.5697098117134509,1,2
-0.8645909681632111,-0.7968199513080333,-0.7684870503639427,-0.7625301978892401,-0.6419354708715509,-0.6798804155949445,-0.776898387133135,-0.7008207576890331,-0.5781090149437353,-0.7331886915834194,-0.5154623341851751,-0.6400722341894161,-0.6929447933190972,-0.4883132912848901,-0.7022727618358665,-0.8958869824946726,-0.935945155151601,-0.6967244185466059,-0.5632179220231903,-0.4658582836080871,-0.48366908992878377,-0.6404298823239408,-0.5681148902309122,-0.5688986047544032,1,2
-0.8717031750525959,-0.8030568249474351,-0.7769565505164091,-0.7545266329046779,-0.6299798171013008,-0.6616550042334018,-0.7668545152632775,-0.6908832688929172,-0.5473143525971559,-0.7313070947011148,-0.5489413533721236,-0.5724005459427317,-0.6781822615466352,-0.548543535059375,-0.6877163260670472,-0.890289035029324,-0.9712440154529555,-0.6940089969098173,-0.5550193262923574,-0.4597163752136206,-0.473168167946129,-0.6333439232573777,-0.5734725942554457,-0.575709902342749,1,2
-0.870050896261971,-0.7942474969279173,-0.7954857295704438,-0.7567705551824773,-0.6410504020345467,-0.6964982407033502,-0.7837196985683964,-0.6951187134383221,-0.5832217525958548,-0.7384054809722409,-0.5616638814775802,-0.6514943441889315,-0.7285285535189431,-0.4617056921287835,-0.7100427340367541,-0.901129634764229,-0.9644549896922069,-0.7051758589697117,-0.5601573273345002,-0.4606023068617623,-0.4870724554879457,-0.6409978395596971,-0.5643529598396965,-0.5902530795629998,1,2
-0.5133431056219098,-0.6627399328598726,-0.7924610630456699,-0.6106325737174051,-0.608834415374207,-0.6851723556910643,-0.7226339316600633,-0.6162183673506476,-0.5798584124826268,-0.7185040348375309,-0.5551108227242361,-0.6323947340952614,-0.6701219848475359,-0.5319646608194885,-0.7176012065773881,-0.7931721683247717,-0.8638110238311518,-0.6972790713516536,-0.5531864278291603,-0.4501707659628729,-0.47931007863906216,-0.6216587556299961,-0.5434214735945261,-0.5711732696733186,1,2
-0.7393510617468394,-0.7596226368412885,-0.7968798035857227,-0.7120259056418161,-0.6347570149978432,-0.6938020323912679,-0.767592547881667,-0.7199471709698313,-0.5842854989328079,-0.7192932320864786,-0.5662173934101822,-0.6599117668832418,-0.7303591865683884,-0.5328176776592357,-0.7201885675485393,-0.8820006797289246,-0.9697455462046031,-0.7037971910589353,-0.5612856262362127,-0.46672320740252293,-0.48699841406034133,-0.6285972725506244,-0.5469659435193268,-0.5951002472180406,1,2
-0.8897904865320337,-0.7965440453001675,-0.7975691651086624,-0.7716087428811942,-0.6331588818853054,-0.6795471818304533,-0.7778768772184237,-0.6899957809985957,-0.5637841195862141,-0.7402877292152409,-0.5391118280703531,-0.6368963478133877,-0.7235869118441236,-0.4904326628516572,-0.7157789553397133,-0.8999964274421155,-0.9626501248410028,-0.6992208373998525,-0.562856744770062,-0.4692717898746143,-0.4877194749347049,-0.6392234628979006,-0.5754619411898142,-0.5748551880177213,1,2
-0.8841895482023091,-0.8035890547759472,-0.769288595596688,-0.761619402346364,-0.6358678344701904,-0.6483187079457263,-0.7810974265400542,-0.7117705948468755,-0.5745278713802693,-0.7426240423775738,-0.5692768317481133,-0.6559649622352475,-0.7290931630074682,-0.5268470213659716,-0.6892653288665698,-0.8897367354221716,-0.9520141434795985,-0.6866600388520296,-0.5595796933536518,-0.4682349888494981,-0.4862268891641194,-0.6332736761335425,-0.5707657821979395,-0.5669621075271106,1,2
-0.8682931361163505,-0.7732492387618314,-0.7963636199320155,-0.7600432905520356,-0.632289487467365,-0.6848855232699487,-0.7723486505578147,-0.6665040195229481,-0.5829244817088023,-0.7210670820345523,-0.5682730446526326,-0.6454671975793185,-0.5561419753307612,-0.3320474842964252,-0.7115578857020765,-0.891555085586466,-0.9451819525272809,-0.6989371292459013,-0.5621187482002317,-0.46522980601217095,-0.4875098404901532,-0.6332126063842474,-0.5700770259877308,-0.5753256265851043,1,2
-0.7706894451648818,-0.7943086322113632,-0.7594459131355351,-0.7247494680341879,-0.6225188295323485,-0.5823828873868363,-0.7717772348705572,-0.6866843613591438,-0.53327853121564,-0.7223256424270219,-0.5350537811053901,-0.5731068313463622,-0.712806514669589,-0.4942956583085718,-0.6887669113656211,-0.8713020788628635,-0.9546770019295235,-0.6669553651813049,-0.5633434831190417,-0.46824191624341827,-0.48857739900857294,-0.6377912017473903,-0.5691166466472725,-0.5633169465626358,1,2
-0.8912425857671277,-0.8216937121312987,-0.8005174772257487,-0.7735215111259408,-0.6534315938229834,-0.6728084092802852,-0.7836604368191793,-0.7132715274560666,-0.5766633669202951,-0.7427202466533692,-0.5543639067063061,-0.6371791555878757,-0.7362796531292204,-0.54258104151571,-0.7117953737509836,-0.9001312771997837,-0.9722949741084483,-0.7056227552184796,-0.5634692116084332,-0.4694469742073327,-0.48887650199769705,-0.6370662138104106,-0.5732914504084835,-0.5792701890198018,1,2
-0.5233005128609385,-0.6931004714541579,-0.7259250399334229,-0.5681428379003963,-0.5817423366059825,-0.6199419457599618,-0.7629759420337001,-0.7040601501521143,-0.5337358092066845,-0.7325755408634759,-0.5452631171074054,-0.5391329438473602,-0.7026696975812494,-0.5852476731200343,-0.6984356810775133,-0.8827712388465728,-0.9472445796560898,-0.673106555245939,-0.5339834859484686,-0.45400537712615163,-0.47302595361411925,-0.6299373720749031,-0.569741924552407,-0.5715702833465196,1,2
-0.866588507693741,-0.802191673126753,-0.7657078752243155,-0.753307784149128,-0.6166727207165063,-0.660447074750323,-0.7461028596973174,-0.7033867872836624,-0.5730394747045923,-0.6910177131540927,-0.5479615213023535,-0.607976981586094,-0.7132341416022502,-0.583665601339184,-0.7032385074074899,-0.8621112913832518,-0.9353347287045259,-0.6922223886591103,-0.5427441737463099,-0.4600914861273185,-0.4746019845678564,-0.6260279512603748,-0.5646124993971356,-0.5822754173008425,1,2
-0.8364859454811526,-0.7911122556485398,-0.7675149635431201,-0.7251318771502799,-0.6327917609019409,-0.6651970312845229,-0.7164365915305086,-0.6650259403566317,-0.5627651841987691,-0.6772369663216824,-0.5454236828120875,-0.6503981370906637,-0.47959775357742984,-0.4012309643263536,-0.6974673534322506,-0.8392509967102768,-0.8779804063592762,-0.69411933941603,-0.5539882663965402,-0.4614234611885147,-0.48215606855453974,-0.6227181877283366,-0.5711347783385848,-0.5801492750045065,1,2
-0.8588365892927388,-0.7834245013054472,-0.7585500843588907,-0.7559749553876729,-0.6354212616517659,-0.6495925185881793,-0.7703511216489107,-0.696018473912068,-0.5405997315625422,-0.7250194107548766,-0.5402409015416209,-0.5780564282222971,-0.5864406748384317,-0.5281848475202451,-0.6799699986837119,-0.8807149454901639,-0.9435075335558218,-0.6725185627269422,-0.5557879540593637,-0.4553126029346756,-0.4640175411618198,-0.6390538137430951,-0.5673912754408995,-0.5494043281962282,1,2
-0.8699777934233822,-0.7594219659060024,-0.7821650552152545,-0.7693776452741545,-0.6354532236725023,-0.6347060333389001,-0.7777037279072347,-0.6916321985896599,-0.564088084911148,-0.7024822903349084,-0.5399782922964036,-0.6181859080817096,-0.6839428915128284,-0.5341987091860597,-0.6907080702573498,-0.8829893281560852,-0.9390573793959315,-0.6918881079235386,-0.5638118571783364,-0.4692443797006293,-0.49224821553498266,-0.6350501127405892,-0.5757110933035081,-0.5947315682167393,1,2
-0.8893811392473125,-0.8164593019650478,-0.7957769032745865,-0.7745211675012936,-0.6498645999228619,-0.6872428822106019,-0.7821134788191447,-0.717551248133596,-0.5810537380973618,-0.7460221004282336,-0.5804787229805732,-0.6581368197370394,-0.7363375733837959,-0.566597409752446,-0.7128214227849278,-0.9008345441441339,-0.9631205703985534,-0.7034545633846312,-0.5636922904017343,-0.46884077122721823,-0.4872369053927281,-0.640361902781486,-0.5790718544579059,-0.593580954447796,1,2
-0.8873827925432055,-0.7951440037952797,-0.7788490306871961,-0.7747625138848234,-0.6405763583949212,-0.6665295892871042,-0.778509928504936,-0.7154874729377959,-0.5760314361840683,-0.738136666802751,-0.5749363184373864,-0.6420623888156868,-0.7308444191052601,-0.5998777006607701,-0.7095535341555543,-0.895782965456652,-0.9563048849744508,-0.7017723865496399,-0.5639558455679942,-0.4677830528388639,-0.48911688718570795,-0.6396055504811963,-0.5583536213444547,-0.5838874074990562,1,2
-0.8860273410373894,-0.8176025388488046,-0.79710372838415,-0.7735181409124207,-0.6573274740188638,-0.6895537059739842,-0.7818403080540898,-0.7105022527377084,-0.5771093878759515,-0.7487985803712999,-0.5630431152620077,-0.632827155139821,-0.7336349760951633,-0.5586207739517518,-0.7163540290484562,-0.8994908182245154,-0.9769334215591995,-0.7054034442455186,-0.5611934569585117,-0.46815737118117456,-0.48735735615747633,-0.6374705448939519,-0.5690849303487064,-0.5634686239758419,1,2
-0.8312704655454896,-0.814165122309213,-0.7483356894613493,-0.7438883665811956,-0.6377494162944872,-0.657085048972447,-0.7526256007701025,-0.7061345467549027,-0.5718886066566743,-0.7452245120012816,-0.5492720552588505,-0.6188330187533315,-0.6877632974939437,-0.5707952609800818,-0.7008790045407701,-0.891995202882188,-0.9453124887078582,-0.6848184641208795,-0.5626227028796199,-0.4644831988277835,-0.4785125385537318,-0.611306910419524,-0.5627398649981115,-0.5317846583705667,1,2
-0.7681403628360901,-0.7828137061814019,-0.8027457299643599,-0.7701058840912148,-0.650721485487959,-0.6948976898558751,-0.78143115328124,-0.7237479317290787,-0.5797774721507643,-0.726513711928909,-0.5791911526505711,-0.6415805150164909,-0.7361567297319102,-0.6096184035613204,-0.7238629417840582,-0.8728203570220353,-0.9715095719142879,-0.7115797495235469,-0.5622149762200142,-0.4687201108261375,-0.48870559708834765,-0.638713277947366,-0.5793581621026216,-0.5831671427788138,1,2
-0.8013272488985107,-0.7683534016549017,-0.785786509142657,-0.7014628569102143,-0.6303137872060387,-0.692710580402801,-0.7757959958367843,-0.7183553588968913,-0.5838285241986658,-0.7159238279150789,-0.55567281097095,-0.6203824160535778,-0.7355353319728277,-0.589949608926701,-0.7222790795597198,-0.8795461227036823,-0.9627597226928498,-0.6980933910908542,-0.5601267442370393,-0.46763411541621347,-0.48658957242856765,-0.6357067132803975,-0.5599049021907299,-0.5719349630794096,1,2
-0.6428193948675892,-0.7128774472663186,-0.7932079535250899,-0.6611988911531865,-0.6224607432039835,-0.6833007315789795,-0.7752770712318363,-0.7092046556048134,-0.5750995540267954,-0.7180329018780639,-0.5673223816815381,-0.629945130973067,-0.7238410635040236,-0.578826189908576,-0.7133768537426498,-0.8687500797717115,-0.9635138343783951,-0.7018490557426398,-0.5579516465813559,-0.46706073969562556,-0.48742065184188743,-0.6385151029011067,-0.5737859883190584,-0.5722390178059564,1,2
-0.4773591293256603,-0.7175889519334046,-0.793358065496554,-0.5502442177122214,-0.6152187089945852,-0.6945705073521103,-0.7727366728695655,-0.7194146759417096,-0.5820524643485218,-0.7347523723169679,-0.5832999190628606,-0.635347304545227,-0.6999676895801762,-0.5923719997125225,-0.7217938748439314,-0.8482862636067031,-0.9695413352366534,-0.7000611122142093,-0.5528268775185793,-0.46750752723946093,-0.4879105921875987,-0.6308960761199951,-0.5573172705620496,-0.5539790983793393,1,2
-0.5413670540801715,-0.6501066149312491,-0.7402224399150342,-0.584544710751658,-0.5840667444883446,-0.6456502986963201,-0.7698812201474735,-0.716326689454292,-0.5790413272004141,-0.7398315559313612,-0.5560960301738326,-0.6359838610912403,-0.6996701992340462,-0.5904785978410109,-0.7000760109910478,-0.872573325990784,-0.9041587020656561,-0.6824314981838208,-0.5504899577322984,-0.4610467613943277,-0.4738474201093844,-0.6144907460827068,-0.5223527916491985,-0.5401227659555532,1,2
-0.8065015334746066,-0.7856837219598315,-0.7781730428362864,-0.6696018358698288,-0.630069877460235,-0.6623334738594099,-0.758118683523026,-0.6924945844281971,-0.563175826614748,-0.7205624030959613,-0.5531746762862307,-0.5889666494224157,-0.713752343900573,-0.5888165348606049,-0.6928837451410034,-0.8749418918895082,-0.965404155922722,-0.6914407229629114,-0.5519055900272022,-0.4618055567302251,-0.4741394750854074,-0.6368787735320399,-0.5725445645736607,-0.5838362520819192,1,2
-0.8800896192453284,-0.8210444564306622,-0.7897788173995461,-0.7648944756241345,-0.6419885080954995,-0.653183957398161,-0.781406589987893,-0.6782946608658575,-0.5616740661120313,-0.7426838311365834,-0.5655970312486931,-0.6388118471425456,-0.7307747723773718,-0.5898791894216535,-0.6811115191614204,-0.8966296868763488,-0.9630652943506843,-0.6900060002202371,-0.5630798048860046,-0.4687608904357028,-0.48866683876084455,-0.6388889823731042,-0.5656198050316583,-0.5643428656518973,1,2
-0.8803446671138551,-0.8009802061978256,-0.7012236725750048,-0.7601394403898715,-0.6429496068288755,-0.6176313558025313,-0.7840018998742174,-0.7112260441706125,-0.5767241845355761,-0.7442158344523017,-0.566521841511448,-0.6315055067846905,-0.7313978641035456,-0.6009072690430604,-0.6660870476761668,-0.8867472568010019,-0.9459313350638022,-0.624841288992774,-0.5632856188552106,-0.4691204058498911,-0.47938853669883796,-0.6338297762951912,-0.5637501519817859,-0.4992194638410103,1,2
-0.7062118164689436,-0.8035856318575959,-0.7856816580034239,-0.5068763704847951,-0.6296278556107273,-0.6627314002698766,-0.755167122336838,-0.7076744164864074,-0.5597883943711576,-0.7489269181432149,-0.5773153584152232,-0.6276211569602972,-0.7066874053240494,-0.5965758228464489,-0.6820487156700736,-0.8665611074624576,-0.9562984315010953,-0.6936871667354131,-0.5551997802364601,-0.4696291773115801,-0.4876076955856147,-0.6311509735183201,-0.577835579538127,-0.5597871799671343,1,2
-0.8046597039379191,-0.7719347625849617,-0.7099112844186397,-0.7330231571009563,-0.604749091262374,-0.6237437258246582,-0.7720985591150029,-0.665436495867147,-0.4705488772445849,-0.6955233027336524,-0.541970601670172,-0.3755563139845319,-0.7254941451707961,-0.5848350580460514,-0.602462518164364,-0.8814075177580248,-0.9538093475345362,-0.6418558499701327,-0.5600338138643839,-0.46061111205562794,-0.4643003396829904,-0.6222989900601318,-0.5333641737664588,-0.34302595489320326,1,2
-0.8685836128174629,-0.7899545599174902,-0.6778994773667052,-0.7608813059060773,-0.6297353752597241,-0.6210904952850076,-0.7825258605382459,-0.7055999704856086,-0.5727038170481527,-0.7453125466166554,-0.5452951018336338,-0.617840127800384,-0.7295743240668445,-0.5750815106852001,-0.6520632905123919,-0.8879016923238756,-0.935790096307975,-0.623686551954519,-0.5617414599121239,-0.4667671854796464,-0.4779325193010468,-0.6309695071706664,-0.5617855138135593,-0.5027062366518439,1,2
-0.770917268966005,-0.6370331975072911,-0.5686010700348842,-0.6463889941648242,-0.5616252867855326,-0.5501211029700079,-0.7319566883611555,-0.696373881420979,-0.5658508542406898,-0.705803550717139,-0.535964328234812,-0.5193284438604612,-0.6676144510106249,-0.4508131504630289,-0.5520849422951145,-0.7475036458589006,-0.8155930350225327,-0.5493122461609258,-0.5286787501437604,-0.45065922849811707,-0.42327013181256207,-0.6249275770146696,-0.5479567272287215,-0.5128241057079727,1,2
-0.8760006826422017,-0.7957795906690142,-0.7768337288828534,-0.7674436719016263,-0.637589915915069,-0.6783278780598099,-0.7736727116336904,-0.7083674926440156,-0.5811665448201713,-0.7321186106944266,-0.5116423659793878,-0.591787206057652,-0.7326782404843278,-0.5996060870472815,-0.7207034001408819,-0.8812371643223551,-0.9393624885055362,-0.684995153830484,-0.559713646347598,-0.4621874691087961,-0.48432940916024086,-0.5560538725795837,-0.40942679494118744,-0.40195729242738104,1,2
-0.8542985744796243,-0.8115499967289538,-0.7963153539659198,-0.7631239205961781,-0.650243189364576,-0.6921761959032224,-0.7801677352399298,-0.7159987967996119,-0.5850643326500325,-0.7338079002960557,-0.5537353201713977,-0.6566583996622393,-0.7368451253957765,-0.6019342046040754,-0.7147620779718397,-0.902904915288325,-0.9659164839490022,-0.702656067459913,-0.5630538733836823,-0.4672787526399789,-0.48908191441627796,-0.6304668523929168,-0.5703107615476245,-0.5846169491517565,1,2
-0.8417046006071852,-0.7868914462063094,-0.7609786253904137,-0.7508441852426317,-0.6356142817412402,-0.6472482464127495,-0.7809835877337454,-0.7104390166108671,-0.5697203611762935,-0.7412094705694919,-0.5672402048079142,-0.6538709685261527,-0.7334812948678082,-0.5660037429406521,-0.6883890744104155,-0.8879429135145641,-0.9261883813668366,-0.6828449098684467,-0.5627326952210067,-0.4688644514541952,-0.4869186341107015,-0.6295881523458458,-0.5375496977542064,-0.5510175091600644,1,2
-0.8616400847383165,-0.8096079422914667,-0.7954822178692141,-0.7758840488080627,-0.6522697915603143,-0.689361855288995,-0.7808139222316614,-0.7240248031666833,-0.585649882773937,-0.7397884261958049,-0.5712304205140613,-0.6477176904803134,-0.7305572200672887,-0.5987994436190678,-0.7156271512592199,-0.8958189308280861,-0.9535653522744534,-0.6937740104957395,-0.5635685125388685,-0.46843067585628706,-0.4871558400407967,-0.6385798921379291,-0.5664024441347143,-0.5763913060902739,1,2
-0.891284697124133,-0.8250104316447591,-0.8057175096857258,-0.7778283656630471,-0.6561840010950744,-0.6841886495790752,-0.7808657309330569,-0.7212097015859181,-0.5691562258994292,-0.7460060682500333,-0.5829593726416986,-0.6283518014382059,-0.7288102854175115,-0.6013388775932327,-0.697456122163665,-0.902842565955222,-0.977044424032763,-0.7057198976603372,-0.5618400364698076,-0.46865464000728335,-0.4897225140978437,-0.6283461098115316,-0.5651540697244574,-0.5577230312401668,1,2
-0.8600041647991091,-0.7895801712142994,-0.7397937460362869,-0.7411818218798,-0.6237824919606839,-0.6293802468032446,-0.7451742208303702,-0.6730741766271818,-0.4490146357859266,-0.7390704741737715,-0.5704022759764231,-0.6013330191161965,-0.6109588695385111,-0.46045239587095604,-0.4083435418161445,-0.8461265543147195,-0.8364848981765104,-0.5801616200822807,-0.556117174235402,-0.46489575600822935,-0.47267682958037566,-0.6325123602118642,-0.5477035628012865,-0.446135140971082,1,2
-0.758223563018816,-0.6226114269007401,-0.24120657687388825,-0.7255859581902888,-0.5729805020867802,-0.3670410993138981,-0.7808384296423269,-0.6993575219575456,-0.525913102158894,-0.6988738003962142,-0.4973904115842448,-0.3056918610613695,-0.6513395370826972,-0.5398982780622257,-0.566867940789662,-0.8658090630724764,-0.7291478001861367,-0.31477944839128597,-0.5535248309123258,-0.44100801812667617,-0.3365113034225331,-0.6264815146156154,-0.5049504815407243,-0.1580965896665398,1,2
-0.875681373177402,-0.7910487999671835,-0.6704844474677033,-0.7549630021416638,-0.5744709075474183,-0.4201390830720337,-0.6829608647941614,-0.5983321522781025,-0.2637511688770219,-0.7167073292455012,-0.5033676072824783,-0.4984320965841844,-0.620423882062934,-0.4336136518070271,-0.11576743662182795,-0.8953912976682898,-0.9419141158334906,-0.5672547016052149,-0.5552396517376877,-0.4605264721804626,-0.4644470680611579,-0.5147368475858697,-0.35120218882749255,-0.424467407444454,1,2
-0.8862657477690181,-0.7951586102819164,-0.7804796162656691,-0.7455509782653132,-0.6290588486545792,-0.6695866100576469,-0.7246542571593431,-0.7150780908555238,-0.5166962246611158,-0.6968068883660322,-0.5550344013380987,-0.5175804599469793,-0.6693270819645456,-0.5709305807208608,-0.665193434150539,-0.8790346761197841,-0.9724680641726882,-0.7000166775744302,-0.5631304139323242,-0.4690982639430783,-0.49055457923705853,-0.5871209822879707,-0.5652392806290703,-0.4779064065063646,1,2
-0.8120261888381952,-0.6498415273037675,-0.28987575179701874,-0.6507273305563126,-0.3981212166145354,-0.10872407141061821,-0.7022500833635531,-0.5551048222892032,-0.12510937495492733,-0.7197075992123797,-0.5521468237894094,-0.5218265053430187,-0.6667909080747064,-0.4069132693958905,-0.14338471823767507,-0.8332321278033145,-0.739429017975277,-0.41054189479179193,-0.5498066462515463,-0.45900793235947024,-0.46237864241688476,-0.6252518318859462,-0.5612833789328624,-0.5649319111567636,1,2
-0.7235881486279256,-0.6868070474533919,-0.7263885969735392,-0.6298196372232935,-0.6137906300136311,-0.6771320792917059,-0.765593468417806,-0.7216587201513353,-0.5731013503839878,-0.6006879596076673,-0.3342715471415768,-0.24138147735985596,-0.6996961623014798,-0.6099591797786581,-0.7147110324190357,-0.881247584947013,-0.926521134386393,-0.6347186437053646,-0.5586316919576855,-0.46580340504689627,-0.48664134759701083,-0.6172986429826774,-0.5287472366628527,-0.5356059253205275,1,2
-0.6135760668864072,-0.2696801706225688,-0.4486415251920447,-0.5695037038251421,-0.32242931312865697,-0.5447399273440592,-0.6263866949863196,-0.5090250106200366,-0.5187350342552234,-0.6117795588522001,-0.4058254968141868,-0.3660348395781432,-0.6386542528951438,-0.49695466511430286,-0.6496951011440226,-0.5018203024079523,-0.6562559380688923,-0.4667977918993576,-0.5422858273454004,-0.4543113166021153,-0.46840171109259426,-0.6039747609795019,-0.48998253364929084,-0.506027285585929,1,2
-0.8645518130446045,-0.625317021882879,-0.7306968299022804,-0.7663017605477732,-0.5270904311432068,-0.6765818185100577,-0.7491054367533494,-0.5544012589528857,-0.5527130628241139,-0.7249930076233948,-0.40590275202910864,-0.5270984443740506,-0.5188583137668095,0.7991610277911964,-0.6158380278674803,-0.8292976428411365,-0.66183856123837,-0.6723558861875513,-0.5601781931606744,-0.46794400211850024,-0.4813153699843154,-0.591113750509265,-0.540841980672716,-0.5647698699270709,1,2
-0.8814924808685509,-0.7456798268939727,-0.6664904117126932,-0.7642701633642389,-0.6141439784618987,-0.5172581939544824,-0.7665963495704082,-0.6836840916222863,-0.47354883412035925,-0.7230777926060229,-0.5329512354277011,-0.6375423109514851,-0.6564219224749956,-0.30409426581997,-0.6227047641024752,-0.8886658176317596,-0.9055948418508375,-0.6442135700241652,-0.5536115555331599,-0.4545232975712177,-0.46679016632151416,-0.6186401166260924,-0.5166303066287482,-0.5449091735859267,1,2
-0.8248769611757405,-0.7638395798115074,-0.7749060666540163,-0.7505326060085388,-0.6287505075328019,-0.6740253013537889,-0.7741625805891723,-0.6989766477263847,-0.5138668609775554,-0.716580922981526,-0.5531430510909806,-0.6330047915209431,-0.7299621705255107,-0.5569528817443149,-0.6931951288846013,-0.871014456863127,-0.9522470044639395,-0.6992562826310904,-0.5630284649321469,-0.46511987445756386,-0.48848949122323465,-0.6192493215578728,-0.5554022831070048,-0.5878023687897761,1,2
-0.8869348028584004,-0.7795237850011837,-0.7958279173757149,-0.7626682290143191,-0.61082679821314,-0.6732873329642731,-0.6546407782375686,-0.3393208316261607,-0.07520084778001374,-0.6860739430119434,-0.4587436763395033,-0.1574562350565301,-0.6863697475056374,-0.5148553499338774,-0.6608566641203277,-0.9011645913357668,-0.9745557998496421,-0.7079388283910946,-0.559495952039223,-0.4669636705141035,-0.48897873373523165,-0.622663918863204,-0.48061890423024184,-0.22744476947013564,1,2
-0.8803599990937597,-0.7594698731496544,-0.7758270631996704,-0.7640234630198109,-0.6282128178706358,-0.6843063778729586,-0.7195193533072468,-0.6494837286807451,-0.5246031813952782,-0.6945639309132293,-0.5254930958503747,-0.6228780048333239,-0.7225660275555499,-0.5789028158130248,-0.7244400949631645,-0.8675165392271165,-0.9467347861776457,-0.6764997876363579,-0.559909656869926,-0.43906667768884233,-0.4624535508776291,-0.5134958917998637,-0.18185295206423144,-0.15897533483704254,1,2
-0.8788875946029611,-0.7953224653287921,-0.5450972002957095,-0.7490208565791735,-0.5858818310556696,-0.3643958381681905,-0.6923000804984059,-0.5023105916296323,-0.11733992491516428,-0.698883014961802,-0.4562764065980539,-0.2799004636132927,-0.7022343173231465,-0.4134659809454158,-0.288920027755825,-0.8912481719179374,-0.8979959069419797,-0.5245136942667329,-0.561265745560194,-0.46409426631925,-0.46079803646536704,-0.6089957882690266,-0.5617760464423707,-0.387978870254727,1,2
-0.8737520700847343,-0.7366526253889434,-0.7414014470373121,-0.7599029959357841,-0.6302044544880525,-0.6576107912353104,-0.7647738446137436,-0.685252123962614,-0.5340476501813279,-0.680223865799321,-0.5588504739406773,-0.5644169794096884,-0.7051973134569001,-0.5558530913483428,-0.6948588676785927,-0.8852311065570379,-0.9368306177429551,-0.6907112407177451,-0.5527153658845271,-0.4518290542368399,-0.48512773972859247,-0.6250435756429751,-0.5568401934635158,-0.49088606127294077,1,2
-0.8253726804311463,-0.6301540846553437,-0.22674900952703592,-0.7208314291407996,-0.5654579129544374,-0.3627466456128459,-0.7562809888894159,-0.6853083116331709,-0.4469307376707015,-0.6951683638717898,-0.519850518393427,-0.5091997189257594,-0.6642672542792288,-0.5145528653269705,-0.3849922602397682,-0.8164909099096322,-0.8119487180621735,-0.36968514700970845,-0.5531663485463896,-0.4545405947977499,-0.4388739859517906,-0.6248549169323075,-0.5185613650590153,-0.3253665362087445,1,2
-0.876934025430283,-0.8215753496582446,-0.6680287476001713,-0.7637104994014488,-0.6489043127255911,-0.5687231784080403,-0.782377865305426,-0.6940810062593584,-0.4779060969705091,-0.7124940979709433,-0.43892519614005343,-0.27084933956383583,-0.7101393507707148,-0.5627441442214381,-0.5922569405978017,-0.8665960233276411,-0.9119748598539374,-0.6031946168538384,-0.5601684952991387,-0.44530608444498543,-0.41944110614991714,-0.6355213785964203,-0.5432577216992017,-0.45319341145232267,1,2
-0.8067740629685438,-0.6852565809803146,-0.4748339202324436,-0.6821353578205573,-0.5031944173530021,-0.3734304527696086,-0.7526039062037202,-0.639340929434048,-0.41266712075833883,-0.7143286565826692,-0.5151286668616514,-0.601677659473929,-0.639888541303519,-0.3636044407757283,-0.40505381634266474,-0.8451562555776934,-0.7982482837526325,-0.5044552321867468,-0.5583685540942782,-0.46408677448212693,-0.46762432353669703,-0.5843702071490698,-0.5081685995988052,-0.45346341443908234,1,2
-0.8885301700378997,-0.8102797880903214,-0.739504360146811,-0.7761370423488156,-0.6478819399537038,-0.6379989031124875,-0.7817754176218563,-0.7017388939120344,-0.5561917467034866,-0.7444908134315182,-0.5607744798348995,-0.5119648811650296,-0.7411596251098874,-0.5983285358646337,-0.6925769496422426,-0.9014614379231576,-0.9659335345040657,-0.6653389987570955,-0.5617604562404329,-0.46625830156155834,-0.4794783667360287,-0.636842017095009,-0.5587546666545226,-0.3919713209334597,1,2
