,Fro_Theta,Fro_Alpha,Fro_Beta,Cen_Theta,Cen_Alpha,Cen_Beta,Par_Theta,Par_Alpha,Par_Beta,Occ_Theta,Occ_Alpha,Occ_Beta,Subject,Scene,Second,Engagement,Fatigue,Excitement
37,13.915443099825655,15.888524839700889,65.34234903809198,14.28226185414401,10.212680161790997,38.03906082593652,22.09861691234465,29.220629696319033,86.78577729462604,45.19258296748172,26.28998965339444,33.08637164971311,001,000,76,1.5083825050512714,0.48249653150906896,2.2361718319274706
38,66.2623710292339,158.77870098894644,1230.537845312033,31.721506305254614,43.278981149879854,317.7026532975418,142.47846207100346,261.69582244396327,1914.7956224385684,75.57969919861132,96.92403502418341,520.8747568341367,001,000,78,3.9606897964402736,0.18720947934785953,4.702168471090237
39,6.235475226521412,4.659620595008942,9.479972496456373,10.703956447538648,5.1311857676768735,10.252242901242065,13.78619539674488,21.606613090960373,12.317054961956334,37.604632922390124,11.978111581719162,17.19201648968451,001,000,80,0.3151971279192215,0.3919964596660238,0.43875328616045517
40,105.84239953770162,89.720483522466,302.73080415098366,80.9187210250764,40.9175069821134,130.4995209578075,167.5687926019266,146.96703018241016,536.8626655332673,445.11587317037777,181.9293162620118,338.9761999219002,001,000,82,1.2595541464210374,0.6353844135347121,2.0598552190599833
41,204.6712686654688,214.47817836901856,966.63833173163,101.79131326991205,139.44956881324433,958.6560916621459,340.62438635660135,358.3352271770692,1366.2795967056077,105.86549109507854,101.26135429913157,441.4286585899763,001,000,84,1.8895652812408987,0.4276199473181354,2.6975810872593096
42,254.2779874113805,54.45201311468497,124.39198067072867,240.34763644374792,62.10721310348373,83.86470564331654,921.7982750185079,170.61032457853497,196.46588139943623,384.23520285575864,46.414309841665954,62.341980043146776,001,000,86,0.29764320231386204,1.4495770554244607,0.7290999590910973
43,91.67012294913316,74.41092694006784,38.69177061407841,49.170335861193536,32.21237110777939,25.485441269139397,93.95439082056298,60.03421533709538,42.12592385774359,88.55789558469164,44.83265674875172,17.626156716370414,001,000,88,0.2965921988363252,1.1730015793452107,0.6444953164928036
44,121.20504959334349,75.66367935727186,52.72622146889669,258.5251226118038,174.8165338282897,78.6409352975661,171.42444850164387,53.86097894145675,65.0994538433752,264.6084408624189,38.154503991441686,49.62942270773283,001,000,90,0.21633394630718478,3.5250953442369504,0.9789317332350482
45,95.0777053587994,20.702995319806476,11.531136578637149,43.23039891724673,23.08730117907042,31.075913031709607,270.8700946796427,51.645226642162974,19.065384259895104,181.63305848928576,28.687371018985502,18.912395330950865,001,000,92,0.09545699854400562,1.3390211764811186,0.22327594103775644
46,34.62589637771428,31.8714173582676,26.23779050303559,95.44785299911263,54.602748300408386,27.270570264934136,39.870107713639385,31.04297752561846,14.024850644538049,217.34717320988227,158.8883170663316,72.0688541312812,001,000,94,0.2730831688269782,2.095059168687709,0.8452085654922324
47,194.14460323442813,14.777918403639056,9.60903495735787,400.32916854205496,24.632452062880624,23.756951110947732,87.02257141233227,10.267177366334924,10.136432756352399,98.2185341813271,20.458561526539846,5.728158995919238,001,000,96,0.03124848125796225,28.950204645616857,0.9358984085406922
48,532.7398367649465,83.64940564033822,147.9003189070096,488.6090161583337,56.75833283777382,76.94865930671122,539.6966975442964,100.33427957437846,153.39924478722833,2338.8210103045394,258.0838567650201,336.2690054188553,001,000,98,0.2420592660070722,5.089730335713168,1.4740756552437306
49,155.90464542042662,16.303890079500142,45.5207907874759,68.6715024437778,11.834854082524824,42.190262553649276,150.77357344400696,19.25290314690278,51.67229742095144,471.7855658529138,16.92003065194673,16.43972990818256,001,000,100,0.3460578733586235,5.832267117084937,2.364359828756467
50,57.57107160927406,18.694935750411716,105.74305633007488,18.597829658866914,5.606913503156641,27.037382202943682,66.33068786158294,36.90450322242945,164.14225245311042,130.154196621119,14.726086131443282,57.71787590734115,001,000,102,1.410115102184603,1.0319729926868084,2.8653158042189126
51,307.5649484100522,30.59632223971314,77.91311788914163,169.95263885036627,33.10360439656778,75.83197878064712,285.5805218463289,32.34300093991291,86.05175240510249,1040.4967358317365,117.60930290433741,176.1688993817349,001,000,104,0.28739432733260245,7.382085356698262,2.408963782732754
52,163.6278245738448,62.11163278264951,113.48048950560865,128.98000985565167,36.306369981508,35.23189660056297,222.33318406064586,102.60251930004017,182.2888643830148,501.33164923081404,127.51379282286962,139.34404365198228,001,000,106,0.45591625148217635,1.4259290923150945,1.1060204981298565
