,FP1_Theta,FP1_Alpha,FP1_Beta,FP2_Theta,FP2_Alpha,FP2_Beta,C3_Theta,C3_Alpha,C3_Beta,C4_Theta,C4_Alpha,C4_Beta,P7_Theta,P7_Alpha,P7_Beta,P8_Theta,P8_Alpha,P8_Beta,O1_Theta,O1_Alpha,O1_Beta,O2_Theta,O2_Alpha,O2_Beta,Subject,Scene,Second
10,357.4387895876693,90.71118847021215,125.15691806972575,355.6855888741362,93.67543853595109,150.15338591794244,258.5801646276439,43.76124071748724,40.12773392685034,226.16127203317444,38.65270363343324,49.2724993444549,40.91898848678411,27.355012458467208,127.31054138926072,265.7637154919221,50.91979667203097,128.69397663734603,522.9852710065674,151.27024480706376,223.0757816249473,3929.830001605857,624.4857451942689,699.4168288105642,001,000,22
11,137.07447196387363,30.179545949518996,45.586288704758914,156.24802886302916,31.501940169438832,52.981660459061374,53.25971504600155,15.577823115537225,35.04763134843741,59.855503790505026,21.25194386367385,43.20621069691862,13.834210399261405,16.779848542211628,65.88284612225297,60.809040326805004,18.08672974451285,52.45310509658638,316.0077555387111,89.76976933695153,171.80936863716403,803.3323035413656,191.20987088630835,308.2806063841219,001,000,24
12,149.22768206741782,85.06693517780684,96.18628739795058,162.76915484277134,87.69826592064022,104.21630756890522,114.8785644713838,91.17010976574366,112.09339958618581,67.53964307704067,78.17231045934943,88.17390602943769,152.3724280078253,128.32009450819942,163.34239899909724,96.87029079342597,93.24280047950856,91.49510004149856,387.4122761863083,237.50244283141018,227.1171732420732,565.2659946408758,396.0778406622679,405.1886000649751,001,000,26
13,67.69345919770426,19.88997752126981,115.51532920660048,66.08749691986765,24.916966342172287,150.66265358320834,35.45995678450547,7.537079305426529,38.104943786591214,88.17981990862855,19.198739808673174,96.8554246159993,339.95608414577623,75.56194528950715,385.1337768568649,78.65624797333047,27.247957161294025,175.64931397118067,180.59643496587736,46.36594536568472,242.1813880710151,153.8315833305006,39.107073952924225,189.7131928696561,001,000,28
14,400.33031004164906,46.75231239217142,108.92331249268571,581.6990675561192,88.7929396014894,214.77168364517954,318.9081524805123,17.42167694946752,39.034858437162036,247.68638984814524,20.305760173969457,16.154978761503653,843.4065364885605,152.40173652026863,321.9250686359081,391.9292256624422,63.58682453889661,192.88178763826346,730.6066299708731,74.00648361238957,127.5995484070486,2718.233624345378,85.53382082331656,93.02861258627887,001,000,30
15,744.7395250854851,156.27971161670038,127.877899188613,770.098405836298,170.392900451522,175.94767742486084,684.486014860073,104.45162106240669,69.88510292639883,527.7039012622099,105.55466768211232,55.73778358569321,987.5165663136096,115.01516823946999,113.77676930871155,730.4153240044282,161.60038798802987,171.86108119278472,1484.8374817809874,305.56806926378766,285.4389783323594,6098.627124417629,1075.5040422138063,682.74348138906,001,000,32
16,78.9515546133396,7.977030151831341,16.604241328547342,92.90098418872773,7.926075061879955,18.83930185584464,32.91787358206092,12.502484746603677,42.812249655051275,33.63200837045879,9.647567337563345,50.89141468960242,31.508541461558504,24.117328633946897,105.92852686517224,30.674052991428596,5.423124952048682,24.33960647567209,78.09745484305252,13.321115835029074,54.42038140775031,425.52002598886713,78.12320248341155,67.21851063769807,001,000,34
17,85.44870866515271,51.02170637721902,83.67270395565264,115.35144453378662,49.57939095888666,105.91544817789426,85.46276600358532,46.4194793377516,67.86412719523972,90.82446167236684,55.8110057948955,79.14487336826704,263.36578948014125,104.80988356713868,153.72856598299336,77.04347653703786,50.97125063797878,87.84558067956321,396.9200835134237,271.84179652292283,394.52475429989147,202.59716723613892,101.33059120137959,148.68720371388716,001,000,36
18,112.59065780148201,22.62252392658121,16.918498707049935,196.59614562930517,55.11336026830265,42.758364086388106,145.28207808632916,24.653344203252164,49.58230766317387,69.66849684514948,10.140733476505472,8.993587229529169,53.80871461050885,16.071961303054984,15.30361534284647,95.14267871633453,32.891041354437895,35.02363479289549,269.13419971341887,53.58586021904983,31.242491522012802,675.6510852747588,48.4507867749288,41.59167690137318,001,000,38
19,43.00608535256703,46.44954005469626,25.563728316419603,77.20938898958208,71.8274576945973,42.631509906053985,60.2851602634221,68.6135957093048,37.091051081653404,46.243120671121304,29.83536086739034,12.237234861190963,34.0627479878616,35.4943069155432,19.630599277671628,59.27726891126909,57.872878232230235,31.40747050988548,26.65405063074719,16.522478934839413,9.478100697317291,13.685590049083121,12.258500769310675,6.272839910854201,001,000,40
