FP1_Theta,FP1_Alpha,FP1_Beta,FP2_Theta,FP2_Alpha,FP2_Beta,C3_Theta,C3_Alpha,C3_Beta,C4_Theta,C4_Alpha,C4_Beta,P7_Theta,P7_Alpha,P7_Beta,P8_Theta,P8_Alpha,P8_Beta,O1_Theta,O1_Alpha,O1_Beta,O2_Theta,O2_Alpha,O2_Beta,Subject,Scene
-0.001287514969570835,-0.014236005486065977,-0.004207968320302624,-0.0040030367286384115,-0.010505910689425198,-0.003424415087171418,-0.0046222160079079835,-0.008654073086945187,-0.007939350319806877,-0.0021652367421665015,-0.010799883297013018,-0.013600182919065503,-0.004386064198466833,-0.010639082364034914,-0.0021999065016047683,-0.005380553266599395,-0.009042187715248597,-0.004200860283764454,-0.0028771943189688184,-0.005182762600256363,-0.006227073468430519,-0.0019330797074427516,-0.0035902671463060587,-0.004658563867098665,1,1
0.0014930128895419906,-0.01325094932205585,-0.004414876050719299,-0.003440469806592684,-0.01038539377770892,-0.003445118660706558,-0.0045654142063753815,-0.008634054948442505,-0.007942679469338203,-6.754379579350118e-05,-0.010036976126418429,-0.013923528735906486,-0.004373516689218764,-0.010635349598991548,-0.0022006764457784167,-0.004917096267659883,-0.008945800229673319,-0.004218968757257747,-0.0028618201502347853,-0.005178659967450591,-0.006230647976745159,-0.0018699564682061562,-0.003560986278859295,-0.0046856364934310625,1,1
0.002278767921279172,0.0004328870600575248,0.0022812429781464173,-0.00328149287412362,-0.00871124182428937,-0.0027750924976628353,-0.0045493624695730605,-0.008355974426789422,-0.00783493877989327,0.0005252475269954572,0.0005608935977657933,-0.003459144091067479,-0.004369970863020639,-0.010583496163651836,-0.0021757588758936465,-0.004786127010251625,-0.0076068404524702975,-0.0036329273672211105,-0.0028574755325745196,-0.005121668540868593,-0.006114966783509678,-0.0018521183434460577,-0.0031542332287210666,-0.0038094897782757755,1,1
0.013921437370541514,-0.0038536219094815315,0.0022061071442116623,-0.0009259039182337682,-0.009235675701187092,-0.0027826107293882655,-0.0043115210837371765,-0.008443084109851519,-0.007836147716967886,0.009308740021288038,-0.0027589256665240414,-0.0035765628919499064,-0.004317431737362127,-0.010599739431217907,-0.0021760384710419554,-0.002845532664139379,-0.008026274223421972,-0.00363950322233556,-0.0027931005744021545,-0.0051395213019224594,-0.006116264819414762,-0.0015878077354476857,-0.003281650025379274,-0.0038193208481547116,1,1
0.027470592553622733,0.019360276969325838,0.000817447038257188,0.001815412448257117,-0.006395566168363954,-0.0029215626504267168,-0.004034733199335473,-0.0079713353305211,-0.007858491285918092,0.019530528364007763,0.015219795303096115,-0.005746696580880001,-0.004256289336142808,-0.010511772842691046,-0.0021812059471706044,-0.0005871662252849973,-0.005754800347029988,-0.003761038143574513,-0.002718184224506331,-0.005042838385181244,-0.006140255112502794,-0.0012802162969111287,-0.002591615161552885,-0.004001018632357288,1,1
0.017547000339129648,0.010568787890310207,-0.004343803450194465,-0.0001923662939890521,-0.007471162821531639,-0.003438007003697253,-0.0042374565468504665,-0.008149994428812774,-0.007941535909770606,0.012043946518469253,0.008410955052512659,-0.013812459767988212,-0.004301070892521559,-0.01054508725085614,-0.0022004119707171427,-0.0022412256339535714,-0.006615045232295735,-0.004212748514543319,-0.002773054015022308,-0.005079453811615887,-0.006229420136678462,-0.0015055006016119776,-0.0028529428256879397,-0.004676337073092229,1,1
0.013026024678823278,-0.004718567160770182,-0.0047471178625194555,-0.0011070672035756223,-0.009341497617030648,-0.0034783633962622074,-0.004329812953692033,-0.008460661375463576,-0.00794802524675217,0.008633220485903977,-0.003428809231024031,-0.014442740849490307,-0.004321472408630124,-0.010603017048795883,-0.0022019127826070346,-0.0029947796057067507,-0.008110908887898578,-0.004248046414386805,-0.0027980515141181406,-0.0051431236881546855,-0.006236387738697745,-0.0016081352964068144,-0.003307360587047796,-0.004729108327009601,1,1
0.001729895773734549,-0.005784397077436377,-0.0026397273761649956,-0.003392542764751277,-0.009471896811172905,-0.0032674939724183258,-0.004560575062422811,-0.00848232098399319,-0.007914117291569355,0.00011116599618353137,-0.004254274129139746,-0.011149408614650807,-0.004372447723061719,-0.01060705589734126,-0.002194070770018566,-0.004877612746482876,-0.008215200063845648,-0.0040636085266119275,-0.0028605103710790743,-0.005147562733298768,-0.006199980762503921,-0.0018645787788868012,-0.0033390424602759263,-0.004453369015296454,1,1
0.0036193548975459837,-5.519733832553414e-05,-0.004408965459061835,-0.0030102602423402723,-0.008770956616703879,-0.003444527235878096,-0.00452197639066236,-0.008365893192282025,-0.00794258436779991,0.0015366165858970325,0.00018288156049436205,-0.013914291937056265,-0.004363921282388873,-0.010585345707309431,-0.002200654451309683,-0.004562678640618119,-0.007654599381988692,-0.004218451464877667,-0.002850063123341426,-0.005123701349898163,-0.006230545866210256,-0.0018216844845861412,-0.0031687415736195504,-0.004684863128226048,1,1
-0.003663024086186727,-0.015007272723737258,-0.005089209057186059,-0.004483658725518194,-0.010600271548214897,-0.0035125936794433766,-0.004670743914916246,-0.008669746644403517,-0.007953529500933955,-0.00395737441186989,-0.011397215030535143,-0.01497734512237722,-0.004396784005683275,-0.01064200499879328,-0.002203185770917619,-0.00577650194322671,-0.009117656010825873,-0.004277986085168784,-0.002890329047278906,-0.005185974829555469,-0.0062422976571779145,-0.0019870082555008247,-0.003613193122080261,-0.004773868892823698,1,1
0.009265209391531403,0.003125761814147799,-0.0007240866275446131,-0.0018679695889344669,-0.008381781473844722,-0.0030758113850815464,-0.004406640482267057,-0.008301250298595226,-0.007883294593511647,0.005795976588162076,0.0026464736230278636,-0.008155733987829069,-0.004338443597910947,-0.010573291802605696,-0.002186942295745321,-0.0036216304250225235,-0.007343343368750647,-0.003895952491482659,-0.0028188459142227213,-0.00511045306228815,-0.006166886427314296,-0.0016935129135835364,-0.003074187327171179,-0.004202718998161542,1,1
-0.0007672279231897517,-0.009291893316408442,-0.0040147266338983216,-0.0038977702838868178,-0.009901022205258977,-0.003405078963496839,-0.004611587363619632,-0.008553599707049655,-0.007936241057197747,-0.0017727204565610001,-0.006970762923702883,-0.01329819376277461,-0.00438371633257342,-0.010620347179431522,-0.0021991874114564492,-0.005293832080795547,-0.008558407644785018,-0.004183947856427878,-0.002874317533967379,-0.00516217100606733,-0.006223735052734858,-0.0019212682078410996,-0.003443303045810013,-0.004633279360051458,1,1
0.010107280206492363,-0.0036401675899388145,-0.0035165621079961363,-0.0016975986340213504,-0.009209560585802318,-0.003355231691604653,-0.004389438302777568,-0.008438746328627827,-0.007928225579986804,0.0064312538083143665,-0.002593609376017117,-0.012519685317363475,-0.004334643639099649,-0.010598930568889598,-0.0021973336437240126,-0.003481274480910538,-0.00800538777461033,-0.004140348716393495,-0.0028141899138331766,-0.005138632292010289,-0.006215128833739123,-0.0016743963140742777,-0.0032753050799184855,-0.004568097541882744,1,1
0.02690810598212979,0.04344749173805486,0.006873306220301497,0.0017016080358385139,-0.0034486106120831484,-0.0023156020821955246,-0.004046223913407617,-0.007481839178929391,-0.00776105239024701,0.019106175804622934,0.03387488273685102,0.003717119633058416,-0.00425882763311927,-0.010420496916945774,-0.0021586709095271087,-0.0006809212069210507,-0.0033978727413824343,-0.00323103201351479,-0.0027212943402465605,-0.004942518219569639,-0.0060356349566744304,-0.0012929858055146844,-0.0018756209182047019,-0.0032086460495344893,1,1
0.010936105495321301,0.01336955964026667,-0.0033706923285763118,-0.001529907564097585,-0.007128501789542884,-0.0033406356893251887,-0.004372506708509649,-0.008093077636802868,-0.007925878532310946,0.007056538304726233,0.010580099238707043,-0.012291726782975602,-0.004330903452522316,-0.010534474025677061,-0.002196790833716139,-0.0033431262944983472,-0.006340990456019369,-0.004127582257504812,-0.0028096071509596723,-0.005067788955861813,-0.006212608808323252,-0.0016555804130500818,-0.0027696896779432108,-0.004549011362630433,1,1
